Cragig_cell_cluster	Procro_cell_cluster	Cragig_gene	Procro_gene	Cragig_Expression (Fold-change)	Procro_Expression (Fold-change)	EC_score	final_score	One-to-one-ortholog (yes/no)
Cragig|Unk	Procro|80	Cragig_G6042	Procro_g6864	1.589316524089171	2.366835093734988	0.7998887153809506	3.164481035433636	n
Cragig|Unk	Procro|80	Cragig_G2486	Procro_g9254	1.746720259958194	1.997986094604691	0.841118748944674	3.149742724115104	n
Cragig|Unk	Procro|80	Cragig_G23682	Procro_g32235	1.7017041384955225	2.1140585664137994	0.7850745599474049	2.9956582264204052	n
Cragig|Unk	Procro|80	Cragig_G4642	Procro_g42258	1.6194360260710954	1.801562569877171	0.8263705541663917	2.8270125055362167	y
Cragig|Unk	Procro|80	Cragig_G3845	Procro_g25837	1.6077167825290657	1.808850551179031	0.7686781283460999	2.626240583443164	y
Cragig|Unk	Procro|80	Cragig_G18044	Procro_g36525	1.5470691992728738	1.9590976101559543	0.7194850283430116	2.522634526257227	y
Cragig|Unk	Procro|80	Cragig_G20778	Procro_g19581	1.5375811366029404	2.4376563172466605	0.3591649876421307	1.4277661109864268	n
Cragig|Unk	Procro|80	Cragig_G22117	Procro_g3643	2.1523899957160526	1.7386025368926208	0.0	0.38909925326086736	y
Cragig|She-4	Procro|Proneph	Cragig_G5048	Procro_g2768	3.901699839782823	2.0668649572850297	0.3017344047100705	1.8009213460167512	n
Cragig|She-4	Procro|Proneph	Cragig_G35457	Procro_g40295	1.7648688158559744	1.5547858264956314	0.49874961548295155	1.6556764764090584	y
Cragig|She-4	Procro|Proneph	Cragig_G35210	Procro_g29718	1.873575876936511	1.6752222500956675	0.3483703620241819	1.2362960882649385	y
Cragig|She-4	Procro|Neuron-Sy65-4+	Cragig_G6193	Procro_g25588	3.6508339669585967	4.833516523776653	0.25383926700348725	2.1536613095689128	n
Cragig|She-4	Procro|Neuron-Sy65-4+	Cragig_G35210	Procro_g29718	1.873575876936511	2.67347463622997	0.3483703620241819	1.5840576334140493	y
Cragig|She-4	Procro|Neuron-Sy65-4+	Cragig_G16535	Procro_g36484	1.8812505791443936	2.0094099766862006	0.3967747723434434	1.543715956305299	n
Cragig|She-4	Procro|Neuron-GNRH+	Cragig_G16535	Procro_g36484	1.8812505791443936	1.7460395798616188	0.3967747723434434	1.439217227063223	n
Cragig|She-4	Procro|Neuron-GNRH+	Cragig_G35210	Procro_g29718	1.873575876936511	2.247390660913393	0.3483703620241819	1.4356226046803107	y
Cragig|She-4	Procro|Mes-TegA+2	Cragig_G2017	Procro_g7195	2.296845628696079	1.8377271992783533	0.16641321069163303	0.6880475391416102	n
Cragig|She-4	Procro|Mes-TegA+2	Cragig_G3350	Procro_g40991	1.543132988686992	2.054171083600807	0.0	0.3597304072287799	y
Cragig|She-4	Procro|Gut-4	Cragig_G16535	Procro_g36484	1.8812505791443936	1.5502078668179995	0.3967747723434434	1.3615161437027146	n
Cragig|She-4	Procro|Gut-4	Cragig_G4652	Procro_g15753	1.502181815803505	1.868060114700845	0.32280303135844085	1.0879243115781279	y
Cragig|She-4	Procro|Gut-4	Cragig_G20600	Procro_g5457	1.5438338259133322	3.5656325862340577	0.0	0.510946641214739	y
Cragig|She-4	Procro|Cilia-3	Cragig_G16535	Procro_g36484	1.8812505791443936	1.9165832310351	0.3967747723434434	1.5068846454322007	n
Cragig|She-4	Procro|Cilia-3	Cragig_G28010	Procro_g34638	1.897997122272368	1.5652327177586067	0.3268874240880959	1.1320862814327537	y
Cragig|She-4	Procro|Cilia-3	Cragig_G4652	Procro_g15753	1.502181815803505	1.976948263560283	0.32280303135844085	1.1230737361089638	y
Cragig|She-4	Procro|Cilia-3	Cragig_G27914	Procro_g2413	2.2299680476617465	1.6685346832756147	0.03743780141692517	0.3898502730937361	n
Cragig|She-4	Procro|Cilia-2	Cragig_G20970	Procro_g27543	2.706576163413476	1.6531547362021664	0.8130021725365728	3.5444706930623444	n
Cragig|She-4	Procro|Cilia-2	Cragig_G16535	Procro_g36484	1.8812505791443936	2.655582039129647	0.3967747723434434	1.8001007292759905	n
Cragig|She-4	Procro|Cilia-2	Cragig_G28010	Procro_g34638	1.897997122272368	1.865975685457358	0.3268874240880959	1.2303953754564079	y
Cragig|She-3	Procro|Mes-Macif+2	Cragig_G27914	Procro_g2413	54.59488896802567	184.618544415037	0.03743780141692517	23.921343338306276	n
Cragig|She-3	Procro|Mes-Macif+2	Cragig_G6193	Procro_g25588	3.15312575786637	7.056839603467998	0.25383926700348725	2.5916901234521106	n
Cragig|She-3	Procro|Mes-Macif+2	Cragig_G2129	Procro_g10514	3.0688589393064567	4.439540566296066	0.30558828325535864	2.294478914912459	n
Cragig|She-3	Procro|Mes-Macif+2	Cragig_G1743	Procro_g27966	1.62808749448258	1.7464358956990156	0.4071619354628516	1.3739774748110019	n
Cragig|She-3	Procro|Mes-Macif+2	Cragig_G819	Procro_g40275	1.595457400275063	2.429563442590584	0.3046729218445721	1.2263148606811791	n
Cragig|She-3	Procro|Mes-Macif+2	Cragig_G23838	Procro_g42667	1.8734601304384364	5.515685900590011	0.0	0.7389146031028447	y
Cragig|She-3	Procro|Mes-Macif+2	Cragig_G26324	Procro_g16683	2.8589903996792128	2.5861751660248897	0.05185731961763846	0.5445165565704103	n
Cragig|She-3	Procro|Mes-Macif+1	Cragig_G27914	Procro_g2413	54.59488896802567	52.59394304349734	0.03743780141692517	10.7188832011523	n
Cragig|She-3	Procro|Mes-Macif+1	Cragig_G2129	Procro_g10514	3.0688589393064567	2.315350931430609	0.30558828325535864	1.6453514510850964	n
Cragig|She-3	Procro|Mes-Macif+1	Cragig_G6193	Procro_g25588	3.15312575786637	2.0820043854266435	0.25383926700348725	1.3288815982413595	n
Cragig|She-3	Procro|Mes-Macif+1	Cragig_G819	Procro_g40275	1.595457400275063	2.453365049808748	0.3046729218445721	1.2335665658969341	n
Cragig|She-3	Procro|Mes-Macif+1	Cragig_G23838	Procro_g42667	1.8734601304384364	1.7026971101074555	0.0	0.3576157240545892	y
Cragig|She-2	Procro|Cilia-2	Cragig_G20970	Procro_g27543	5.212974529716554	1.6531547362021664	0.8130021725365728	5.582178010108865	n
Cragig|She-2	Procro|Cilia-2	Cragig_G28010	Procro_g34638	1.6576527379200934	1.865975685457358	0.3268874240880959	1.1518298187614537	y
Cragig|She-2	Procro|Cilia-2	Cragig_G15561	Procro_g39554	1.793670391498415	1.7027228860124246	0.3073292080589963	1.0745437770402047	n
Cragig|She-1	Procro|Cilia-2	Cragig_G20970	Procro_g27543	3.5947901962345523	1.6531547362021664	0.8130021725365728	4.26659063142335	n
Cragig|She-1	Procro|Cilia-2	Cragig_G15561	Procro_g39554	1.5845027146757036	1.7027228860124246	0.3073292080589963	1.0102604405707407	n
Cragig|Pro-6	Procro|Unk	Cragig_G5523	Procro_g9153	2.489689141204705	1.636265481215298	0.8231780861145729	3.396395429479273	n
Cragig|Pro-6	Procro|Unk	Cragig_G24596	Procro_g16136	2.515239921540183	1.510552449762759	0.7907664049960942	3.1834613607159286	n
Cragig|Pro-6	Procro|Unk	Cragig_G23100	Procro_g22547	1.7476943774948988	2.1801811913642597	0.8000967208404516	3.142680362513536	n
Cragig|Pro-6	Procro|Unk	Cragig_G31077	Procro_g3163	2.2938126818115947	1.6500960366824085	0.774268422326834	3.0536439812693974	y
Cragig|Pro-6	Procro|Unk	Cragig_G17022	Procro_g27029	1.733263994514145	2.0399190002738	0.8075598625906103	3.04707114080018	y
Cragig|Pro-6	Procro|Unk	Cragig_G21588	Procro_g4652	2.2715382271015296	1.5789831785321435	0.7836172152390133	3.0173348611008697	y
Cragig|Pro-6	Procro|Unk	Cragig_G550	Procro_g16895	1.7207133166697477	2.048299346129408	0.7971139709590703	3.004332650238854	n
Cragig|Pro-6	Procro|Unk	Cragig_G22591	Procro_g110	1.7830423564741729	1.7289055677425982	0.8319891992549672	2.921902741294255	y
Cragig|Pro-6	Procro|Unk	Cragig_G27918	Procro_g6131	1.6522363617808091	1.844439211517643	0.8341580955435663	2.916780236956345	y
Cragig|Pro-6	Procro|Unk	Cragig_G15487	Procro_g40073	1.711790012696535	1.8640420577242387	0.8067687007146884	2.884869393427282	y
Cragig|Pro-6	Procro|Unk	Cragig_G3885	Procro_g24316	2.024358208349617	1.5118634731743854	0.7943779039871163	2.809096367402833	y
Cragig|Pro-6	Procro|Unk	Cragig_G3357	Procro_g36131	2.1772895356771444	1.5933115452336697	0.7296642929442547	2.751272971677632	y
Cragig|Pro-6	Procro|Unk	Cragig_G25932	Procro_g3965	1.878235327379284	1.6468153220771935	0.7733216799167415	2.7259980900292833	y
Cragig|Pro-6	Procro|Unk	Cragig_G5522	Procro_g26992	1.523553102924568	1.7880934690124142	0.7964988507007459	2.637722688474871	n
Cragig|Pro-6	Procro|Unk	Cragig_G2035	Procro_g40916	1.557412747841049	1.6082713884619837	0.8201563651166175	2.596355994337634	n
Cragig|Pro-6	Procro|Unk	Cragig_G32299	Procro_g8895	1.6100796658938583	1.633532186582086	0.7894077916117425	2.5605324693087086	y
Cragig|Pro-6	Procro|Unk	Cragig_G15607	Procro_g39978	1.5190404485496	1.6170051638946696	0.8158974392262203	2.558691584489903	y
Cragig|Pro-6	Procro|Unk	Cragig_G13381	Procro_g7045	1.5648842504613396	1.5852100538865292	0.7849488912986254	2.4726630316839744	y
Cragig|Pro-6	Procro|Unk	Cragig_G15222	Procro_g18361	1.5212459605233437	1.5654766047193738	0.7735376856778384	2.3876962294474127	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G5522	Procro_g26992	1.523553102924568	3.920982017648278	0.7964988507007459	4.336565966136118	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G25420	Procro_g750	2.2145006345189557	2.509462082586893	0.793592171341735	3.7488998300054326	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G732	Procro_g28812	2.048088863936847	2.757727651165378	0.772209519801019	3.7110972633788966	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G16773	Procro_g32815	2.20013345621448	2.465324218922288	0.7899583613776182	3.6855173001276733	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G24596	Procro_g16136	2.515239921540183	1.976988709259739	0.7907664049960942	3.5523034847981805	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G23100	Procro_g22547	1.7476943774948988	2.626977525984726	0.8000967208404516	3.500160644726904	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G15222	Procro_g18361	1.5212459605233437	2.9844861888514376	0.7735376856778384	3.4853536191116006	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G5375	Procro_g9008	2.134652878080629	2.146326702572088	0.8127564723068602	3.479393861989004	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G23411	Procro_g31281	2.2890161492154237	2.101852970593776	0.792114987675839	3.4780732387238857	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G11948	Procro_g26205	2.146745100551928	2.384249742905335	0.7632403155764172	3.45823793419544	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G27586	Procro_g30785	2.163310716643424	2.2151164888485955	0.7885443569328877	3.452584065132165	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G10525	Procro_g25110	1.8689763655829972	2.4745647810670857	0.7897029719123388	3.4301073521330983	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G12279	Procro_g37775	2.203677697297239	2.102500850389776	0.793378715152301	3.416430403380325	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G27918	Procro_g6131	1.6522363617808091	2.4167437076652933	0.8341580955435663	3.3941726655338886	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G35349	Procro_g19693	2.346131077771588	1.920374132939641	0.7904818540370704	3.3725949492218343	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G1900	Procro_g7105	2.1582013600418954	2.0121436239142896	0.7977806029445751	3.3270203357874495	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G26391	Procro_g5866	2.082309827636781	2.1236340429551057	0.7779664509473772	3.272083225888244	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G26985	Procro_g18166	1.834211545538432	2.247321478878228	0.8013747522281172	3.2708375161527785	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G4502	Procro_g25967	1.8517131662441544	2.274076869333601	0.7914256965139725	3.2652562525775326	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G26901	Procro_g28251	1.8894486896097824	2.208413264214017	0.793662283070655	3.252318473980172	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G4452	Procro_g14800	2.189652950462432	2.149347033169489	0.7415404976435833	3.2175442071379146	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G2035	Procro_g40916	1.557412747841049	2.359729278970312	0.8201563651166175	3.212668966355146	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G25620	Procro_g8272	2.122178151559315	2.08878753168352	0.7588862838375884	3.195644098723766	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G15236	Procro_g21506	1.942675869111829	2.102477676521376	0.7714811078149598	3.120759538666718	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G1350	Procro_g8091	1.8642797738438928	2.1543599214422167	0.7728922664694858	3.1059755422139252	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G34618	Procro_g14893	1.6690569278700305	2.112881454978441	0.8146392503768947	3.0809154491752837	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G3304	Procro_g42394	1.9303837980684213	1.9785027101605115	0.7853908880261162	3.070003845891226	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G23471	Procro_g38621	2.152848748204236	1.7352142231537433	0.7863598610609217	3.057416657953175	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G18702	Procro_g38133	1.7981134580151712	2.0113524072718256	0.8021935459602796	3.0559289306892214	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G28190	Procro_g31054	1.851221697131756	2.005611591904509	0.7880424655942445	3.039348414478098	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G3526	Procro_g13546	1.6971264555865155	2.0487866791275464	0.8075005883358817	3.0248270601367118	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G1651	Procro_g5597	2.2451436860430425	1.6876669492353638	0.7637748495177857	3.003781851141712	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G12546	Procro_g19758	1.7875658452631462	1.907884846149348	0.8090478361780528	2.989796385589968	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G1087	Procro_g4542	2.027142815326584	1.786777011156948	0.7824125768850427	2.984058839471935	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G27008	Procro_g42451	1.801433614130104	1.9333619960085295	0.7980452799387692	2.9805360082071717	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G2172	Procro_g24985	1.672910460920845	1.9856499073118636	0.7980036092721808	2.9195443785898605	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G32582	Procro_g27863	1.537623272788459	2.0816729771182154	0.8028111983235051	2.9056115594753456	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G35442	Procro_g13320	1.531229932831946	1.99449226953314	0.8229732479755019	2.901575052339735	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G28274	Procro_g13760	1.8644586888230237	1.660618389116245	0.8210464668033701	2.894252080051585	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G21360	Procro_g35973	1.5311093968081466	2.1297362708852274	0.7889368696133576	2.888176121207633	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G2001	Procro_g36341	2.052231784867844	1.8613487629321184	0.7358023557719853	2.879621786574629	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G1703	Procro_g41216	1.9750170865762064	1.5921750147777516	0.8065530206718589	2.8771295646638304	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G17022	Procro_g27029	1.733263994514145	1.8120896058389613	0.8075598625906103	2.86308526633628	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G25192	Procro_g28873	1.5771217096687238	2.08318424889527	0.7813148384924408	2.8598513588483447	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G20685	Procro_g38805	2.069183126883304	1.6227826859070698	0.7735309705846218	2.85584989853298	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G22591	Procro_g110	1.7830423564741729	1.6406537432441863	0.8319891992549672	2.848478176497032	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G740	Procro_g43046	1.7524842989342748	1.7599709062377138	0.8064182140210118	2.8325078533836017	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G4635	Procro_g39102	1.6795119486137742	1.941706141224	0.7813369867267405	2.82939163059421	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G5115	Procro_g39265	1.5246589887255593	1.928838101139652	0.8021684534521425	2.7702864195786514	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G18432	Procro_g40013	1.882200616581084	1.6532513921888323	0.780893326403055	2.760810879466703	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G4085	Procro_g2194	1.501257422050161	2.030352815772209	0.7779431273271017	2.7473919129119446	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G2853	Procro_g8823	1.7517586513873071	1.6145987671013222	0.8107943005044242	2.729423408371368	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G16238	Procro_g25742	2.122827402527391	1.565082096236826	0.7374387205227081	2.719607262172226	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G21075	Procro_g1792	1.5680033676071623	1.6817226450555702	0.8335449960923885	2.7087928565262906	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G18212	Procro_g7774	1.688493768863612	1.645431786721253	0.8035865113561035	2.679097606333401	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G8036	Procro_g6320	4.909906086301176	10.051894061978317	0.17465386955525472	2.6131362914093974	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G31071	Procro_g18489	1.835681595027878	1.5985978898920523	0.7571062398833469	2.600114427536246	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G5571	Procro_g19256	1.7874893771275704	1.5154274911004777	0.7793060524523491	2.573983106157076	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G24712	Procro_g43274	1.6075844656389888	1.558984806264823	0.8077590984518179	2.5578251402582524	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G2293	Procro_g36089	1.5307838932567348	1.5847999001778048	0.8036911453513793	2.5039671073836	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G10994	Procro_g4741	1.5718976553852375	1.959497549276665	0.7051166996763225	2.490045731963992	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G20557	Procro_g26994	1.5512474440199102	1.5085810359303613	0.8024140011236638	2.455249213349036	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G13603	Procro_g3442	1.740949868610992	1.9025823080511912	0.6656070392870019	2.425160664655041	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G26940	Procro_g33014	1.8491475625601608	1.8153892163150684	0.6528928476409235	2.3925498528447453	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G11465	Procro_g30455	2.107493628135268	1.7434330798776296	0.6199688189946875	2.3874544832018554	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G853	Procro_g15738	1.553043850898736	1.8833274785068563	0.6777284481022926	2.328926608181264	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G4818	Procro_g34305	1.5089472158902308	1.60449018423924	0.7415873373951695	2.3088857517085533	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G4177	Procro_g32301	1.6756239722969255	1.5601173151506798	0.7076865305193603	2.289890525372044	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G26515	Procro_g5846	1.5650291787708557	1.5386499369277609	0.7331784120617726	2.275550525597198	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G1695	Procro_g5795	1.7122231319184251	2.0821285400869924	0.5981626998738413	2.2696396403975845	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G3197	Procro_g21263	1.6072693247290872	1.5285074345089953	0.7121067021736327	2.2330076467737525	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G32200	Procro_g5621	1.7562062017282167	1.542327207643131	0.6644981082615028	2.1918692105646254	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G5824	Procro_g19210	2.468503700760358	1.65040823082483	0.4741142495825732	1.9528348395402186	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G18735	Procro_g41848	2.268148310620409	1.538569622751904	0.48927385217794206	1.862527547415926	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G31050	Procro_g29164	1.674585952441708	1.5912240938438689	0.5648935189461656	1.8448349292559993	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G4985	Procro_g31574	1.8828110827282067	1.7449074984423176	0.43529232921286576	1.5791180709265102	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G32428	Procro_g23565	1.8653123638226052	1.536739253405479	0.45201311665239263	1.5377719545155788	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G21637	Procro_g40230	2.19703966416956	1.5222171606468704	0.3735916670931321	1.3894833575306795	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G3853	Procro_g6524	1.6398280139384989	2.8402331044594056	0.0	0.44800611183979044	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G4002	Procro_g8194	2.228316395285896	2.0709950239404176	0.0013868318327890413	0.4299311419226314	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G15117	Procro_g15736	1.5478952700259034	2.555014930771626	0.0	0.41029102007975293	n
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G27920	Procro_g27884	2.022836463968433	1.904802642353768	0.08386131820049851	0.39276391063222005	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G21847	Procro_g11619	2.0144795003288105	1.900832498116328	0.0069967484597029846	0.3915311998445139	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G2146	Procro_g7881	1.6624975157869255	2.065850679408572	0.0	0.3728348195195498	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G3364	Procro_g14211	2.082539003484875	1.6456177953256783	0.0	0.37281567988105535	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G2186	Procro_g36130	1.914113305494016	1.6767797172150711	0.0	0.35908930227090874	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G3454	Procro_g40631	1.908154097547453	1.5901593768680593	0.0	0.3498313474415513	y
Cragig|Pro-6	Procro|Neuron-p2	Cragig_G26172	Procro_g9774	1.5227634184700392	1.677353610418295	0.04652785782262679	0.3200117028888334	n
Cragig|Pro-6	Procro|Neuron-p1	Cragig_G5522	Procro_g26992	1.523553102924568	4.0266967865426855	0.7964988507007459	4.420767658062609	n
Cragig|Pro-6	Procro|Neuron-p1	Cragig_G16773	Procro_g32815	2.20013345621448	3.005193261696944	0.7899583613776182	4.111991364516444	y
Cragig|Pro-6	Procro|Neuron-p1	Cragig_G27918	Procro_g6131	1.6522363617808091	3.1954797594061213	0.8341580955435663	4.043761647385135	y
Cragig|Pro-6	Procro|Neuron-p1	Cragig_G5375	Procro_g9008	2.134652878080629	2.7789010067552167	0.8127564723068602	3.9935227219288505	y
Cragig|Pro-6	Procro|Neuron-p1	Cragig_G24596	Procro_g16136	2.515239921540183	2.5300903588097974	0.7907664049960942	3.98967768781029	n
